Date,MMM,AAPL,CAT,MMM,AAPL,CAT,MMM
2009-03-13,48,13.7,26.78,48,13.7,26.78,48
2009-03-16,47.47,13.63,26.42,47.47,13.63,26.42,47.47
2009-03-17,48.76,14.24,26.83,48.76,14.24,26.83,48.76
2009-03-18,49.2,14.5,27.47,49.2,14.5,27.47,49.2
2009-03-19,47.47,14.52,28.41,47.47,14.52,28.41,47.47
2009-03-20,45.93,14.51,27.07,45.93,14.51,27.07,45.93
2009-03-23,49.32,15.38,29.63,49.32,15.38,29.63,49.32
2009-03-24,48.3,15.21,29.4,48.3,15.21,29.4,48.3
2009-03-25,49.02,15.21,28.91,49.02,15.21,28.91,49.02
2009-03-26,51.03,15.7,30.78,51.03,15.7,30.78,51.03
2009-03-27,50.33,15.26,30.35,50.33,15.26,30.35,50.33
2009-03-30,48.65,14.93,27.53,48.65,14.93,27.53,48.65
2009-03-31,49.72,15.02,27.96,49.72,15.02,27.96,49.72
2009-04-01,50.65,15.53,28.99,50.65,15.53,28.99,50.65
2009-04-02,52.13,16.1,31.54,52.13,16.1,31.54,52.13
2009-04-03,52.11,16.57,32.15,52.11,16.57,32.15,52.11
2009-04-06,52.08,16.92,31.31,52.08,16.92,31.31,52.08
2009-04-07,50.8,16.43,29.45,50.8,16.43,29.45,50.8
2009-04-08,51.38,16.62,29.57,51.38,16.62,29.57,51.38
2009-04-09,53.13,17.08,32.52,53.13,17.08,32.52,53.13
2009-04-13,53.35,17.17,33.16,53.35,17.17,33.16,53.35
2009-04-14,52.94,16.9,32.7,52.94,16.9,32.7,52.94
2009-04-15,53.73,16.81,33.02,53.73,16.81,33.02,53.73
2009-04-16,54.76,17.35,32.71,54.76,17.35,32.71,54.76
2009-04-17,53.81,17.63,32.29,53.81,17.63,32.29,53.81
2009-04-20,51.97,17.21,30.48,51.97,17.21,30.48,51.97
2009-04-21,53.29,17.39,31.39,53.29,17.39,31.39,53.29
2009-04-22,53.06,17.36,32.45,53.06,17.36,32.45,53.06
2009-04-23,54.21,17.91,32.45,54.21,17.91,32.45,54.21
2009-04-24,57,17.7,33.63,57,17.7,33.63,57
2009-04-27,57.35,17.82,33.39,57.35,17.82,33.39,57.35
2009-04-28,56.55,17.7,32.78,56.55,17.7,32.78,56.55
2009-04-29,57.52,17.88,33.69,57.52,17.88,33.69,57.52
2009-04-30,57.6,17.98,35.58,57.6,17.98,35.58,57.6
2009-05-01,57.88,18.18,37.26,57.88,18.18,37.26,57.88
2009-05-04,58.48,18.87,38.48,58.48,18.87,38.48,58.48
2009-05-05,58.43,18.96,39.41,58.43,18.96,39.41,58.43
2009-05-06,59.14,18.93,40,59.14,18.93,40,59.14
2009-05-07,58.77,18.44,37.92,58.77,18.44,37.92,58.77
2009-05-08,60.09,18.46,39.64,60.09,18.46,39.64,60.09
2009-05-11,59.11,18.51,38.43,59.11,18.51,38.43,59.11
2009-05-12,59.53,17.77,38.06,59.53,17.77,38.06,59.53
2009-05-13,56.94,17.07,36.08,56.94,17.07,36.08,56.94
2009-05-14,57.94,17.56,36.07,57.94,17.56,36.07,57.94
2009-05-15,57.92,17.49,35.74,57.92,17.49,35.74,57.92
2009-05-18,59.23,18.09,37.78,59.23,18.09,37.78,59.23
2009-05-19,59,18.21,37.67,59,18.21,37.67,59
2009-05-20,58.2,17.98,37.3,58.2,17.98,37.3,58.2
2009-05-21,56.55,17.74,35.54,56.55,17.74,35.54,56.55
2009-05-22,56.07,17.5,34.31,56.07,17.5,34.31,56.07
2009-05-26,57.91,18.68,35,57.91,18.68,35,57.91
2009-05-27,56.04,19.01,35.05,56.04,19.01,35.05,56.04
2009-05-28,56.55,19.3,34.59,56.55,19.3,34.59,56.55
2009-05-29,57.1,19.4,35.46,57.1,19.4,35.46,57.1
2009-06-01,59.29,19.91,37.55,59.29,19.91,37.55,59.29
2009-06-02,59.96,19.93,37.45,59.96,19.93,37.45,59.96
2009-06-03,59.5,20.14,36.66,59.5,20.14,36.66,59.5
2009-06-04,59.85,20.53,38.02,59.85,20.53,38.02,59.85
2009-06-05,60.94,20.67,38.47,60.94,20.67,38.47,60.94
2009-06-08,60.69,20.55,38.57,60.69,20.55,38.57,60.69
2009-06-09,60.34,20.39,38.24,60.34,20.39,38.24,60.34
2009-06-10,60.46,20.04,37.62,60.46,20.04,37.62,60.46
2009-06-11,60.58,19.99,37.61,60.58,19.99,37.61,60.58
2009-06-12,61,19.57,37.73,61,19.57,37.73,61
2009-06-15,59.31,19.44,36.12,59.31,19.44,36.12,59.31
2009-06-16,58.41,19.48,35.56,58.41,19.48,35.56,58.41
2009-06-17,59.04,19.37,34.8,59.04,19.37,34.8,59.04
2009-06-18,59.31,19.41,34.08,59.31,19.41,34.08,59.31
2009-06-19,59.37,19.93,33.65,59.37,19.93,33.65,59.37
2009-06-22,57.47,19.62,32.36,57.47,19.62,32.36,57.47
2009-06-23,57.06,19.14,33,57.06,19.14,33,57.06
2009-06-24,57.48,19.46,33.4,57.48,19.46,33.4,57.48
2009-06-25,58.9,19.98,34.49,58.9,19.98,34.49,58.9
2009-06-26,59.26,20.35,34.56,59.26,20.35,34.56,59.26
2009-06-29,59.96,20.28,34.74,59.96,20.28,34.74,59.96
2009-06-30,60.1,20.35,33.04,60.1,20.35,33.04,60.1
2009-07-01,60.74,20.4,33.19,60.74,20.4,33.19,60.74
2009-07-02,60.25,20,31.74,60.25,20,31.74,60.25
2009-07-06,60.67,19.8,31.7,60.67,19.8,31.7,60.67
2009-07-07,58.76,19.34,30.29,58.76,19.34,30.29,58.76
2009-07-08,59.02,19.6,30.58,59.02,19.6,30.58,59.02
2009-07-09,59.09,19.48,30.65,59.09,19.48,30.65,59.09
2009-07-10,59.79,19.79,30.53,59.79,19.79,30.53,59.79
2009-07-13,60.49,20.33,31.8,60.49,20.33,31.8,60.49
2009-07-14,60.63,20.32,31.93,60.63,20.32,31.93,60.63
2009-07-15,62,20.98,33.84,62,20.98,33.84,62
2009-07-16,63.4,21.07,34.15,63.4,21.07,34.15,63.4
2009-07-17,62.92,21.68,33.99,62.92,21.68,33.99,62.92
2009-07-20,63.84,21.84,36.65,63.84,21.84,36.65,63.84
2009-07-21,64.2,21.64,39.46,64.2,21.64,39.46,64.2
2009-07-22,64.67,22.39,38.66,64.67,22.39,38.66,64.67
2009-07-23,69.43,22.55,41.26,69.43,22.55,41.26,69.43
2009-07-24,69.42,22.86,42,69.42,22.86,42,69.42
2009-07-27,69.91,22.87,42.86,69.91,22.87,42.86,69.91
2009-07-28,69.88,22.86,42.9,69.88,22.86,42.9,69.88
2009-07-29,68.72,22.86,41.83,68.72,22.86,41.83,68.72
2009-07-30,69.9,23.26,43.41,69.9,23.26,43.41,69.9
2009-07-31,70.52,23.34,44.06,70.52,23.34,44.06,70.52
2009-08-03,72.14,23.78,45.12,72.14,23.78,45.12,72.14
2009-08-04,72.03,23.65,47.89,72.03,23.65,47.89,72.03
2009-08-05,71.83,23.59,46.64,71.83,23.59,46.64,71.83
2009-08-06,72.4,23.42,47.14,72.4,23.42,47.14,72.4
2009-08-07,72.9,23.64,47.78,72.9,23.64,47.78,72.9
2009-08-10,70.91,23.53,47.15,70.91,23.53,47.15,70.91
2009-08-11,71.34,23.26,46.28,71.34,23.26,46.28,71.34
2009-08-12,72.33,23.62,47.58,72.33,23.62,47.58,72.33
2009-08-13,72.6,24.06,47.17,72.6,24.06,47.17,72.6
2009-08-14,71.32,23.83,46,71.32,23.83,46,71.32
2009-08-17,70.08,22.8,43.95,70.08,22.8,43.95,70.08
2009-08-18,70.35,23.43,45.11,70.35,23.43,45.11,70.35
2009-08-19,70.79,23.51,45.17,70.79,23.51,45.17,70.79
2009-08-20,71.23,23.76,45.5,71.23,23.76,45.5,71.23
2009-08-21,72.64,24.17,47.3,72.64,24.17,47.3,72.64
2009-08-24,72.56,24.15,47.56,72.56,24.15,47.56,72.56
2009-08-25,72.68,24.2,47.83,72.68,24.2,47.83,72.68
2009-08-26,71.42,23.92,47.25,71.42,23.92,47.25,71.42
2009-08-27,71.63,24.21,47.08,71.63,24.21,47.08,71.63
2009-08-28,71.92,24.29,46.71,71.92,24.29,46.71,71.92
2009-08-31,72.1,24.03,45.31,72.1,24.03,45.31,72.1
2009-09-01,70.12,23.61,43.84,70.12,23.61,43.84,70.12
2009-09-02,70.58,23.6,43.51,70.58,23.6,43.51,70.58
2009-09-03,71.02,23.79,45.04,71.02,23.79,45.04,71.02
2009-09-04,71.35,24.33,46.11,71.35,24.33,46.11,71.35
2009-09-08,71.69,24.7,46.97,71.69,24.7,46.97,71.69
2009-09-09,73.18,24.45,48.41,73.18,24.45,48.41,73.18
2009-09-10,74.39,24.65,48.69,74.39,24.65,48.69,74.39
2009-09-11,74,24.59,48.53,74,24.59,48.53,74
2009-09-14,74.56,24.82,48.77,74.56,24.82,48.77,74.56
2009-09-15,74.68,25.02,51.7,74.68,25.02,51.7,74.68
2009-09-16,75.38,25.98,52.62,75.38,25.98,52.62,75.38
2009-09-17,74.89,26.36,53.89,74.89,26.36,53.89,74.89
2009-09-18,74.62,26.43,53.42,74.62,26.43,53.42,74.62
2009-09-21,74.54,26.29,52.46,74.54,26.29,52.46,74.54
2009-09-22,74.97,26.35,54.34,74.97,26.35,54.34,74.97
2009-09-23,74.42,26.5,53.14,74.42,26.5,53.14,74.42
2009-09-24,74.1,26.26,51.85,74.1,26.26,51.85,74.1
2009-09-25,73.8,26.05,51.2,73.8,26.05,51.2,73.8
2009-09-28,75.01,26.59,52.18,75.01,26.59,52.18,75.01
2009-09-29,73.94,26.48,51.6,73.94,26.48,51.6,73.94
2009-09-30,73.8,26.48,51.33,73.8,26.48,51.33,73.8
2009-10-01,72.55,25.84,49.45,72.55,25.84,49.45,72.55
2009-10-02,71.93,26.41,48.83,71.93,26.41,48.83,71.93
2009-10-05,73.02,26.57,50.75,73.02,26.57,50.75,73.02
2009-10-06,73.93,27.14,51.7,73.93,27.14,51.7,73.93
2009-10-07,73.14,27.18,51.9,73.14,27.18,51.9,73.14
2009-10-08,74.53,27.04,53.09,74.53,27.04,53.09,74.53
2009-10-09,74.73,27.21,53.64,74.73,27.21,53.64,74.73
2009-10-12,74.88,27.26,53.05,74.88,27.26,53.05,74.88
2009-10-13,74.65,27.15,52.74,74.65,27.15,52.74,74.65
2009-10-14,76.57,27.33,54.51,76.57,27.33,54.51,76.57
2009-10-15,76.77,27.22,54.77,76.77,27.22,54.77,76.77
2009-10-16,76.02,26.86,54.57,76.02,26.86,54.57,76.02
2009-10-19,76.32,27.12,57.85,76.32,27.12,57.85,76.32
2009-10-20,75.95,28.39,59.61,75.95,28.39,59.61,75.95
2009-10-21,76.33,29.27,58.4,76.33,29.27,58.4,76.33
2009-10-22,78.79,29.31,58.74,78.79,29.31,58.74,78.79
2009-10-23,77.82,29.13,57.6,77.82,29.13,57.6,77.82
2009-10-26,76.82,28.93,57.07,76.82,28.93,57.07,76.82
2009-10-27,76,28.2,56.69,76,28.2,56.69,76
2009-10-28,74.46,27.49,54.43,74.46,27.49,54.43,74.46
2009-10-29,75.48,28.05,57.25,75.48,28.05,57.25,75.48
2009-10-30,73.57,26.93,55.06,73.57,26.93,55.06,73.57
2009-11-02,74.28,27.04,55.49,74.28,27.04,55.49,74.28
2009-11-03,74.06,26.96,56.46,74.06,26.96,56.46,74.06
2009-11-04,74.07,27.26,56.22,74.07,27.26,56.22,74.07
2009-11-05,75.46,27.72,57.99,75.46,27.72,57.99,75.46
2009-11-06,75.41,27.76,57.6,75.41,27.76,57.6,75.41
2009-11-09,77.2,28.78,60,77.2,28.78,60,77.2
2009-11-10,77.99,29,59.96,77.99,29,59.96,77.99
2009-11-11,77.96,29.04,60.06,77.96,29.04,60.06,77.96
2009-11-12,77.21,28.86,58.57,77.21,28.86,58.57,77.21
2009-11-13,77.32,29.21,58.78,77.32,29.21,58.78,77.32
2009-11-16,78.02,29.52,60.4,78.02,29.52,60.4,78.02
2009-11-17,78.78,29.57,59.88,78.78,29.57,59.88,78.78
2009-11-18,77.8,29.42,59.41,77.8,29.42,59.41,77.8
2009-11-19,77.25,28.64,58.61,77.25,28.64,58.61,77.25
2009-11-20,76.64,28.56,57.95,76.64,28.56,57.95,76.64
2009-11-23,77.73,29.41,58.14,77.73,29.41,58.14,77.73
2009-11-24,77.61,29.21,58,77.61,29.21,58,77.61
2009-11-25,77.91,29.17,59.04,77.91,29.17,59.04,77.91
2009-11-27,76.75,28.66,57.45,76.75,28.66,57.45,76.75
2009-11-30,77.44,28.56,58.39,77.44,28.56,58.39,77.44
2009-12-01,78.63,28.14,59.68,78.63,28.14,59.68,78.63
2009-12-02,78.41,28.03,58.94,78.41,28.03,58.94,78.41
2009-12-03,77.15,28.07,58.2,77.15,28.07,58.2,77.15
2009-12-04,78.24,27.62,58.3,78.24,27.62,58.3,78.24
2009-12-07,77.91,26.99,57.56,77.91,26.99,57.56,77.91
2009-12-08,77.11,27.12,56.38,77.11,27.12,56.38,77.11
2009-12-09,79.74,28.26,56.18,79.74,28.26,56.18,79.74
2009-12-10,80.68,28.06,56.94,80.68,28.06,56.94,80.68
2009-12-11,81.75,27.81,57.51,81.75,27.81,57.51,81.75
2009-12-14,81.91,28.14,58.3,81.91,28.14,58.3,81.91
2009-12-15,82.7,27.74,58.2,82.7,27.74,58.2,82.7
2009-12-16,81.72,27.86,58.23,81.72,27.86,58.23,81.72
2009-12-17,80.47,27.41,57.53,80.47,27.41,57.53,80.47
2009-12-18,80.97,27.92,57.19,80.97,27.92,57.19,80.97
2009-12-21,81.43,28.32,57.6,81.43,28.32,57.6,81.43
2009-12-22,81.96,28.62,57.89,81.96,28.62,57.89,81.96
2009-12-23,82.19,28.87,58.32,82.19,28.87,58.32,82.19
2009-12-24,82.55,29.86,58.33,82.55,29.86,58.33,82.55
2009-12-28,83.45,30.23,58.51,83.45,30.23,58.51,83.45
2009-12-29,84.13,29.87,58.18,84.13,29.87,58.18,84.13
2009-12-30,83.9,30.23,58.05,83.9,30.23,58.05,83.9
2009-12-31,82.67,30.1,56.99,82.67,30.1,56.99,82.67
2010-01-04,83.02,30.57,58.55,83.02,30.57,58.55,83.02
2010-01-05,82.5,30.63,59.25,82.5,30.63,59.25,82.5
2010-01-06,83.67,30.14,59.43,83.67,30.14,59.43,83.67
2010-01-07,83.73,30.08,59.67,83.73,30.08,59.67,83.73
2010-01-08,84.32,30.28,60.34,84.32,30.28,60.34,84.32
2010-01-11,83.98,30.02,64.13,83.98,30.02,64.13,83.98
2010-01-12,84.05,29.67,62.24,84.05,29.67,62.24,84.05
2010-01-13,83.78,30.09,62.33,83.78,30.09,62.33,83.78
2010-01-14,83.5,29.92,61.98,83.5,29.92,61.98,83.5
2010-01-15,83.37,29.42,60.12,83.37,29.42,60.12,83.37
2010-01-19,85.12,30.72,60.93,85.12,30.72,60.93,85.12
2010-01-20,84.72,30.25,59.76,84.72,30.25,59.76,84.72
2010-01-21,82.7,29.72,56.85,82.7,29.72,56.85,82.7
2010-01-22,81.48,28.25,54.25,81.48,28.25,54.25,81.48
2010-01-25,81.83,29.01,55.14,81.83,29.01,55.14,81.83
2010-01-26,81.63,29.42,55.85,81.63,29.42,55.85,81.63
2010-01-27,82.3,29.7,53.44,82.3,29.7,53.44,82.3
2010-01-28,80.75,28.47,51.86,80.75,28.47,51.86,80.75
2010-01-29,80.49,27.44,52.24,80.49,27.44,52.24,80.49
2010-02-01,80.44,27.82,52.94,80.44,27.82,52.94,80.44
2010-02-02,80.43,27.98,53.55,80.43,27.98,53.55,80.43
2010-02-03,81.5,28.46,53.39,81.5,28.46,53.39,81.5
2010-02-04,79.21,27.44,51.4,79.21,27.44,51.4,79.21
2010-02-05,78.54,27.92,51.75,78.54,27.92,51.75,78.54
2010-02-08,77.53,27.73,50.78,77.53,27.73,50.78,77.53
2010-02-09,78.72,28.03,53.53,78.72,28.03,53.53,78.72
2010-02-10,78.62,27.87,53.15,78.62,27.87,53.15,78.62
2010-02-11,80.27,28.38,56.15,80.27,28.38,56.15,80.27
2010-02-12,79.18,28.63,56.2,79.18,28.63,56.2,79.18
2010-02-16,80.47,29.06,57.12,80.47,29.06,57.12,80.47
2010-02-17,80.14,28.94,57.5,80.14,28.94,57.5,80.14
2010-02-18,81.11,28.99,57.81,81.11,28.99,57.81,81.11
2010-02-19,81.52,28.81,58.25,81.52,28.81,58.25,81.52
2010-02-22,80.68,28.63,58.03,80.68,28.63,58.03,80.68
2010-02-23,79.71,28.15,56.66,79.71,28.15,56.66,79.71
2010-02-24,80.07,28.66,56.96,80.07,28.66,56.96,80.07
2010-02-25,79.74,28.86,56.79,79.74,28.86,56.79,79.74
2010-02-26,80.15,29.23,57.05,80.15,29.23,57.05,80.15
2010-03-01,80.58,29.86,57.85,80.58,29.86,57.85,80.58
2010-03-02,81.13,29.84,58.15,81.13,29.84,58.15,81.13
2010-03-03,81,29.9,58.57,81,29.9,58.57,81
2010-03-04,81.02,30.1,58.45,81.02,30.1,58.45,81.02
2010-03-05,82.44,31.28,59.23,82.44,31.28,59.23,82.44
2010-03-08,81.31,31.3,58.91,81.31,31.3,58.91,81.31
2010-03-09,81.99,31.86,59.18,81.99,31.86,59.18,81.99
2010-03-10,81.56,32.12,58.78,81.56,32.12,58.78,81.56
2010-03-11,81.26,32.21,58.9,81.26,32.21,58.9,81.26
2010-03-12,81.38,32.37,60.36,81.38,32.37,60.36,81.38
2010-03-15,81.26,31.98,59.47,81.26,31.98,59.47,81.26
2010-03-16,81.66,32.06,59.45,81.66,32.06,59.45,81.66
2010-03-17,82.18,32.02,60.22,82.18,32.02,60.22,82.18
2010-03-18,83.67,32.09,59.77,83.67,32.09,59.77,83.67
2010-03-19,81.96,31.75,59.37,81.96,31.75,59.37,81.96
2010-03-22,81.84,32.11,59.95,81.84,32.11,59.95,81.84
2010-03-23,82.35,32.62,62.41,82.35,32.62,62.41,82.35
2010-03-24,81.61,32.77,62.06,81.61,32.77,62.06,81.61
2010-03-25,80.93,32.38,62.14,80.93,32.38,62.14,80.93
2010-03-26,81,32.99,62.44,81,32.99,62.44,81
2010-03-29,81.36,33.2,63.48,81.36,33.2,63.48,81.36
2010-03-30,84.28,33.69,63.16,84.28,33.69,63.16,84.28
2010-03-31,83.57,33.57,62.85,83.57,33.57,62.85,83.57
2010-04-01,83.85,34.07,63.99,83.85,34.07,63.99,83.85
2010-04-05,84.19,34.22,64.99,84.19,34.22,64.99,84.19
2010-04-06,84.35,34.37,65.29,84.35,34.37,65.29,84.35
2010-04-07,83.66,34.28,64.47,83.66,34.28,64.47,83.66
2010-04-08,82.95,34.54,64.48,82.95,34.54,64.48,82.95
2010-04-09,83.49,34.61,65.27,83.49,34.61,65.27,83.49
2010-04-12,83.28,34.63,66.73,83.28,34.63,66.73,83.28
2010-04-13,83.94,35.1,66.19,83.94,35.1,66.19,83.94
2010-04-14,84.39,35.56,67.28,84.39,35.56,67.28,84.39
2010-04-15,85,35.34,68.22,85,35.34,68.22,85
2010-04-16,83.76,35.3,66.88,83.76,35.3,66.88,83.76
2010-04-19,83.9,34.94,66.99,83.9,34.94,66.99,83.9
2010-04-20,85.27,37.03,67.5,85.27,37.03,67.5,85.27
2010-04-21,85.7,38.07,67.75,85.7,38.07,67.75,85.7
2010-04-22,86.05,38.69,67.51,86.05,38.69,67.51,86.05
2010-04-23,86.58,38.5,68.78,86.58,38.5,68.78,86.58
2010-04-26,87.44,37.43,71.65,87.44,37.43,71.65,87.44
2010-04-27,87.97,37.37,68.53,87.97,37.37,68.53,87.97
2010-04-28,88.24,38.38,68.97,88.24,38.38,68.97,88.24
2010-04-29,89.33,37.3,70.75,89.33,37.3,70.75,89.33
2010-04-30,88.67,38.05,68.09,88.67,38.05,68.09,88.67
2010-05-03,89.81,36.95,69.94,89.81,36.95,69.94,89.81
2010-05-04,87.68,36.57,66.7,87.68,36.57,66.7,87.68
2010-05-05,86.59,35.18,65.96,86.59,35.18,65.96,86.59
2010-05-06,84.24,33.69,63.5,84.24,33.69,63.5,84.24
2010-05-07,82.63,36.28,62.1,82.63,36.28,62.1,82.63
2010-05-10,85.97,36.65,66.69,85.97,36.65,66.69,85.97
2010-05-11,85.04,37.44,66.07,85.04,37.44,66.07,85.04
2010-05-12,86.44,36.91,68.15,86.44,36.91,68.15,86.44
2010-05-13,85.59,36.26,66.91,85.59,36.26,66.91,85.59
2010-05-14,84.68,36.32,64.88,84.68,36.32,64.88,84.68
2010-05-17,84.68,36.05,63.78,84.68,36.05,63.78,84.68
2010-05-18,84.02,35.48,63.19,84.02,35.48,63.19,84.02
2010-05-19,82.54,33.97,61.44,82.54,33.97,61.44,82.54
2010-05-20,79.58,34.62,58.67,79.58,34.62,58.67,79.58
2010-05-21,80.7,35.25,60.09,80.7,35.25,60.09,80.7
2010-05-24,79.59,35.03,59.22,79.59,35.03,59.22,79.59
2010-05-25,79.47,34.87,59.21,79.47,34.87,59.21,79.47
2010-05-26,79.17,36.19,59.73,79.17,36.19,59.73,79.17
2010-05-27,81.43,36.7,62.06,81.43,36.7,62.06,81.43
2010-05-28,79.31,37.26,60.76,79.31,37.26,60.76,79.31
2010-06-01,78.07,37.71,59.27,78.07,37.71,59.27,78.07
2010-06-02,78.74,37.59,60.86,78.74,37.59,60.86,78.74
2010-06-03,78.34,36.57,61.11,78.34,36.57,61.11,78.34
2010-06-04,76.1,35.85,57.76,76.1,35.85,57.76,76.1
2010-06-07,74.74,35.62,55.83,74.74,35.62,55.83,74.74
2010-06-08,74.92,34.74,56.61,74.92,34.74,56.61,74.92
2010-06-09,74.79,35.79,56.81,74.79,35.79,56.81,74.79
2010-06-10,77.43,36.22,59.95,77.43,36.22,59.95,77.43
2010-06-11,78.3,36.33,60.23,78.3,36.33,60.23,78.3
2010-06-14,78.14,37.1,61,78.14,37.1,61,78.14
2010-06-15,79.77,38.18,63.46,79.77,38.18,63.46,79.77
2010-06-16,80.88,38.84,64.39,80.88,38.84,64.39,80.88
2010-06-17,81.03,39.15,64.95,81.03,39.15,64.95,81.03
2010-06-18,81.18,38.6,65.85,81.18,38.6,65.85,81.18
2010-06-21,81.47,39.12,66.07,81.47,39.12,66.07,81.47
2010-06-22,80.03,38.71,64.11,80.03,38.71,64.11,80.03
2010-06-23,80.12,38.43,64.33,80.12,38.43,64.33,80.12
2010-06-24,78.18,38.1,63.37,78.18,38.1,63.37,78.18
2010-06-25,78.9,38.33,64.71,78.9,38.33,64.71,78.9
2010-06-28,78.98,36.6,64.4,78.98,36.6,64.4,78.98
2010-06-29,78.49,35.93,60.85,78.49,35.93,60.85,78.49
2010-06-30,78.99,35.5,60.07,78.99,35.5,60.07,78.99
2010-07-01,78.55,35.28,59.97,78.55,35.28,59.97,78.55
2010-07-02,77.67,35.52,59.18,77.67,35.52,59.18,77.67
2010-07-06,78.14,36.95,59.81,78.14,36.95,59.81,78.14
2010-07-07,80.52,36.87,62.18,80.52,36.87,62.18,80.52
2010-07-08,81.22,37.09,63.17,81.22,37.09,63.17,81.22
2010-07-09,82.16,36.76,64.72,82.16,36.76,64.72,82.16
2010-07-12,82.26,35.97,64.28,82.26,35.97,64.28,82.26
2010-07-13,83.55,36.1,66.79,83.55,36.1,66.79,83.55
2010-07-14,83.05,35.92,66.7,83.05,35.92,66.7,83.05
2010-07-15,83.06,35.7,66.51,83.06,35.7,66.51,83.06
2010-07-16,80.95,35.08,63.94,80.95,35.08,63.94,80.95
2010-07-19,81.22,35.98,64.8,81.22,35.98,64.8,81.22
2010-07-20,82.19,36.32,66.43,82.19,36.32,66.43,82.19
2010-07-21,82.3,37,66.87,82.3,37,66.87,82.3
2010-07-22,84.75,37.13,68,84.75,37.13,68,84.75
2010-07-23,86.17,37.04,69.31,86.17,37.04,69.31,86.17
2010-07-26,87.32,37.73,69.99,87.32,37.73,69.99,87.32
2010-07-27,86.8,37.28,69.18,86.8,37.28,69.18,86.8
2010-07-28,86.69,36.87,69.72,86.69,36.87,69.72,86.69
2010-07-29,86.34,36.75,69.4,86.34,36.75,69.4,86.34
2010-07-30,85.54,37.41,69.75,85.54,37.41,69.75,85.54
2010-08-02,87.41,37.42,71.05,87.41,37.42,71.05,87.41
2010-08-03,87.21,37.57,70.37,87.21,37.57,70.37,87.21
2010-08-04,88,37.39,71.12,88,37.39,71.12,88
2010-08-05,87.72,37.16,71.96,87.72,37.16,71.96,87.72
2010-08-06,87.29,37.39,71.56,87.29,37.39,71.56,87.29
2010-08-09,88.03,37.06,72.07,88.03,37.06,72.07,88.03
2010-08-10,87.11,35.74,71.42,87.11,35.74,71.42,87.11
2010-08-11,84.1,35.97,68.71,84.1,35.97,68.71,84.1
2010-08-12,84.01,35.59,67.5,84.01,35.59,67.5,84.01
2010-08-13,84.01,35.38,68.01,84.01,35.38,68.01,84.01
2010-08-16,83.43,36,68.49,83.43,36,68.49,83.43
2010-08-17,84.09,36.15,69.74,84.09,36.15,69.74,84.09
2010-08-18,83.61,35.7,69.75,83.61,35.7,69.75,83.61
2010-08-19,81.81,35.66,69.29,81.81,35.66,69.29,81.81
2010-08-20,80.66,35.11,68.86,80.66,35.11,68.86,80.66
2010-08-23,81.08,34.28,66.84,81.08,34.28,66.84,81.08
2010-08-24,80.45,34.7,65.04,80.45,34.7,65.04,80.45
2010-08-25,80.75,34.33,64.7,80.75,34.33,64.7,80.75
2010-08-26,79.78,34.52,63.95,79.78,34.52,63.95,79.78
2010-08-27,81,34.64,65.9,81,34.64,65.9,81
2010-08-30,79.65,34.73,64.47,79.65,34.73,64.47,79.65
2010-08-31,78.57,35.76,65.16,78.57,35.76,65.16,78.57
2010-09-01,81.01,36.02,68.16,81.01,36.02,68.16,81.01
2010-09-02,81.87,36.97,68.54,81.87,36.97,68.54,81.87
2010-09-03,83.48,36.83,70.08,83.48,36.83,70.08,83.48
2010-09-07,82.14,37.56,69.7,82.14,37.56,69.7,82.14
2010-09-08,82.75,37.58,70.74,82.75,37.58,70.74,82.75
2010-09-09,82.96,37.63,70.64,82.96,37.63,70.64,82.96
2010-09-10,83.94,38.15,71.26,83.94,38.15,71.26,83.94
2010-09-13,84.86,38.29,72.24,84.86,38.29,72.24,84.86
2010-09-14,84.63,38.6,71.83,84.63,38.6,71.83,84.63
2010-09-15,84.58,39.51,72.13,84.58,39.51,72.13,84.58
2010-09-16,84.95,39.34,72,84.95,39.34,72,84.95
2010-09-17,86.07,40.46,73.18,86.07,40.46,73.18,86.07
2010-09-20,87.41,40.54,74.75,87.41,40.54,74.75,87.41
2010-09-21,86.55,41.11,76.39,86.55,41.11,76.39,86.55
2010-09-22,86.63,41.27,76.18,86.63,41.27,76.18,86.63
2010-09-23,85.53,41.76,76.26,85.53,41.76,76.26,85.53
2010-09-24,86.96,41.6,79.73,86.96,41.6,79.73,86.96
2010-09-27,86.19,40.98,79.54,86.19,40.98,79.54,86.19
2010-09-28,87.04,41.05,79.67,87.04,41.05,79.67,87.04
2010-09-29,87.17,40.54,79.99,87.17,40.54,79.99,87.17
2010-09-30,86.71,40.36,78.68,86.71,40.36,78.68,86.71
2010-10-01,87.62,39.81,78.22,87.62,39.81,78.22,87.62
2010-10-04,86.7,41.28,77.27,86.7,41.28,77.27,86.7
2010-10-05,88.86,41.31,79.4,88.86,41.31,79.4,88.86
2010-10-06,89.89,41.32,79.08,89.89,41.32,79.08,89.89
2010-10-07,88.9,42.01,78.74,88.9,42.01,78.74,88.9
2010-10-08,89.16,42.19,80.37,89.16,42.19,80.37,89.16
2010-10-11,88.25,42.65,79.98,88.25,42.65,79.98,88.25
2010-10-12,88.15,42.88,79.34,88.15,42.88,79.34,88.15
2010-10-13,89.14,43.19,80.29,89.14,43.19,80.29,89.14
2010-10-14,89.07,44.96,79.91,89.07,44.96,79.91,89.07
